"date ","nm_id ","date__nm_id ","imt_id ","open_card_count_jam ","add_to_cart_count_jam ","orders_count_jam ","views ","clicks ","adv_sum ","external_costs ","external_sources ","atbs ","orders ","shks ","sum_price ","avg_position ","views_auto ","clicks_auto ","adv_sum_auto ","ctr_auto ","cpc_auto ","cpm_auto ","views_manual ","clicks_manual ","adv_sum_manual ","ctr_manual ","cpc_manual ","cpm_manual ","views_ppc ","clicks_ppc ","adv_sum_ppc ","ctr_ppc ","cpc_ppc ","cpm_ppc ","views_search_auto ","clicks_search_auto ","adv_sum_search_auto ","cpc_search_auto ","ctr_search_auto ","cpm_search_auto ","views_search_manual ","clicks_search_manual ","adv_sum_search_manual ","cpc_search_manual ","ctr_search_manual ","cpm_search_manual ","views_rs_auto ","clicks_rs_auto ","adv_sum_rs_auto ","cpc_rs_auto ","ctr_rs_auto ","cpm_rs_auto ","views_rs_manual ","clicks_rs_manual ","adv_sum_rs_manual ","cpc_rs_manual ","ctr_rs_manual ","cpm_rs_manual ","ctr_auto_subject_diff ","ctr_manual_subject_diff ","ctr_search_auto_subject_diff ","ctr_search_manual_subject_diff ","ctr_rs_auto_subject_diff ","ctr_rs_manual_subject_diff ","adv_percent ","organic_percent ","open_card_count ","open_card_dynamic ","orders_sum_rub ","orders_count ","add_to_cart_count ","add_to_cart_conversion ","cart_to_order_conversion ","click_to_order_conversion ","buyout_percent ","orders_dyn ","spp ","buyouts_sum_rub ","buyouts_count ","avg_price ","avg_price_with_spp ","valuation_count ","stocks ","stocks_sizes ","in_way_to_client ","in_way_from_client ","stocks_enough_for ","returns_plan ","order_price ","card_price ","localization ","orders_count_local ","unit_expenses ","marg_without_adv ","marg_with_adv ","profit_without_adv ","profit_with_adv ","card_rating ","promo_sum ","promo_count ","expected_buyouts_sum_rub ","stocks_rub ","all_stocks_rub ","returns_plan_rub ","dummy ","buyout_percent_day ","buyout_percent_month ","hranenie_rub ","priemka_rub ","acquiring_rub ","tax_total_rub ","delivery_mp_with_buyout_rub ","additional_costs ","sebes_rub ","markirovka_rub ","perc_mp_rub ","actions ","promo_total_cost ","orders_count_returned_fact ","orders_buyouts_count_fact ","orders_count_canceled_fact ","orders_buyouts_sum_rub_fact ","orders_sum_rub_returned_fact ","orders_sum_rub_canceled_fact ","stocks_enough_for_with_buyout_perc ","frequency ","stocks_total ","jam_clicks ","orders_count_completed ","orders_count_canceled ","orders_count_returned ","orders_buyouts_count ","orders_sum_rub_completed ","orders_sum_rub_canceled ","orders_sum_rub_returned ","orders_buyouts_sum_rub ","expected_buyouts_count ","orders_count_total_central ","orders_count_total_northwest ","orders_count_total_south_caucasus ","orders_count_total_volga ","orders_count_total_fareast ","orders_count_total_ural ","orders_count_local_central ","orders_count_local_northwest ","orders_count_local_south_caucasus ","orders_count_local_volga ","orders_count_local_fareast ","orders_count_local_ural ","localization_percent_central ","localization_percent_northwest ","localization_percent_south_caucasus ","localization_percent_volga ","localization_percent_fareast ","localization_percent_ural ","log_text "
"2026-06-27","977724714","46200|0977724714","706795104","0","0","0","7","0","2,73","0","","2","0","0","0","0","0","0","0","0","0","0","7","0","2,73","0","0","390","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","2,73","0","0","390","-0,0201","-0,0414","-0,0197","-0,0565","-0,0205","-0,0263","0,00016","1","142","-0,54194","17480","2","5","0,03521","0,4","0,01408","0,855","6","0,26","34960","4","8740","6467,6","0","0","0 - 0❗️","30","14","0","18,35","1,37","0,55","0,08182","0","6347,260939","0,27377","0,27361","4785,48","4782,75","4,81","0","0","17480","0","40370","40370","","1","0,855","0","0","265,0641214","677,5580952","932,238722","0","2200","0","2272,4","","0","0","4","0","34960","0","0","3,58","24138","18,35","16","1","0","0","1","8740","0","0","8740","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"2026-06-27","1000761784","46200|1000761784","706795104","2","17","4","1067","14","297,69","0","","10","10","10","73000","2","0","0","0","0","0","0","1067","14","297,69","0,01312","21,26","279","0","0","0","0","0","0","0","0","0","0","0","0","9","3","23,46","7,82","0,33333","2606,67","0","0","0","0","0","0","1058","11","274,23","24,93","0,0104","259,2","-0,0201","-0,02828","-0,0197","0,27683","-0,0205","-0,0159","0,00146","0,98748","1278","-0,55362","204400","28","120","0,0939","0,23333","0,02191","0,854","63,714","0,265","372999,88","51","7300","5365,5","0","361","0 - 348","282","53","5,67","94,17","10,63","2,48","0,17889","11","5888,578513","0,19335","0,19171","35285,54","34987,85","4,64","0","0","182500","776150","978615,5","202465,5","","0,941","0,854","0,62794116","0","223,1120037","565,9238095","1050,914759","0","2150","0","1898","","0","1","52","6","380499,88","7500","45900","8,37","42700","455,172","135","17","1","0","16","124100","7300","0","116800","25","1","1","3","1","10","10","1","0","2","1","0","9","1","0","0,66667","1","0","0,9",""
"2026-06-27","1000761785","46200|1000761785","706795104","5","7","6","1637","13","446,39","0","","14","9","9","70200","4","0","0","0","0","0","0","1637","13","446,39","0,00794","34,34","272,69","0","0","0","0","0","0","0","0","0","0","0","0","8","3","22,83","7,61","0,375","2853,75","0","0","0","0","0","0","1629","10","423,56","42,36","0,00614","260,01","-0,0201","-0,03346","-0,0197","0,3185","-0,0205","-0,02016","0,00164","0,99096","1992","-0,22851","273000","35","212","0,10643","0,16509","0,01757","0,835","60,286","0,25074","398400,68","51","7800","5844,23","0","80","0 - 80","238","98","1,33","137,27","12,75","2,11","0,26322","3","5993,138588","0,23165","0,22974","54206,02","53759,63","4,22","0","0","234000,18","172000","467130,5","295130,5","","0,867","0,835","0,26902841","0","231,447642","612,2524571","971,1694608","0","2150","0","2028","","0","3","54","9","422700,68","24300","71100","4,32","26785","217,27","106","15","2","0","13","117000,18","15600","0","101400,18","30","5","1","2","0","11","6","1","0","0","0","0","2","0,2","0","0","0","0","0,33333",""
"2026-06-27","1047404714","46200|1047404714","706795104","0","0","0","1","0","1","0","","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1000","-0,0201","-0,0414","-0,0197","-0,0565","-0,0205","-0,0263","0,00011","1","98","-0,81544","9135","1","3","0,03061","0,33333","0,0102","0,847","6,714","0,26","18269,95","2","9135","6759,9","0","0","0 - 0❗️","30","19","0","23,59","1","0,33","0,1592","0","7299,583574","0,20092","0,20081","1835,42","1834,42","4,77","0","0","9135","0","57795,5","57795,5","","0","0,847","0","0","280,4402331","708,18","1424,93289","0","2450","0","2436,03045","","0","1","3","2","27404,95","9135","18270","4,15","9","23,59","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"2026-06-28","291309584","46201|0291309584","900724314","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0,0287","-0,047","-0,0358","-0,0655","-0,0215","-0,0284","0","1","20","1","0","0","0","0","0","0","0,87","0,571","0,37","2345","1","2345","1477,35","0","104","0 - 104","1","0","182,14","0,13","0","0","0,5","0","1713,743405","0","0","0","0","4,72","0","0","0","77584","77680,98","96,98","","0","0,87","23,70492","0","56,665","179,3366667","74,88681818","0","746","0","633,15","","0","0","1","0","2345","0","0","209,61","223","104,13","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"2026-06-28","495306951","46201|0495306951","628722626","0","3","0","1","0","0,4","0","","3","0","0","0","0","0","0","0","0","0","0","1","0","0,4","0","0","400","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0,4","0","0","400","-0,0287","-0,047","-0,0358","-0,0655","-0,0215","-0,0284","0","1","72","0,09091","0","0","4","0,05556","0","0","0,814","2,429","0,43333","3735","1","3735","2116,51","0","65","0 - 65","14","2","26,76","4,6","0","0,1","0,34375","0","2696,410304","0","0","0","-0,4","4,83","0","0","0","77285","82754,4","5469,4","","0","0,814","3,68830404","0","82,76114286","285,6385714","126,8722857","0","1189","0","1008,45","","0","0","1","1","3735","0","3735","35,2","800","69,604","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"2026-06-28","608526752","46201|0608526752","626608537","0","33","3","5835","383","3006,12","0","","60","7","7","49350","3","0","0","0","0","0","0","5835","383","3006,12","0,06564","7,85","515,19","0","0","0","0","0","0","0","0","0","0","0","0","1032","162","1827,14","11,28","0,15698","1770,48","0","0","0","0","0","0","4803","221","1178,98","5,33","0,04601","245,47","-0,0275","0,01154","0","0,08268","-0,0275","0,01221","0,06091","0,40435","643","0,15233","49350","7","78","0,12131","0,08974","0,01089","0,84","4,857","0,25","35250","5","7050","5287,5","0","73","0 - 73","23","7","15,03","10,68","429,45","38,54","0,38298","0","7992,049858","-0,13362","-0,2189","-4710,25","-7716,37","4,53","0","0","35250","283605","325096,8","41491,8","","0,5","0,84","72,96331536","0","248,3188406","553,9285714","1469,33913","0","3885","0","1762,5","","0","0","5","2","35250","0","14100","20,51","6006","83,68","268","2","1","0","1","14100","7050","0","7050","5","2","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"2026-06-28","718415270","46201|0718415270","628722626","0","2","0","4351","180","3395,22","0","","19","3","3","16575","8","0","0","0","0","0","0","4351","180","3395,22","0,04137","18,86","780,33","0","0","0","0","0","0","0","0","0","0","0","0","587","49","2433,51","49,66","0,08348","4145,67","0","0","0","0","0","0","3764","131","961,71","7,34","0,0348","255,5","-0,0287","-0,00563","-0,0358","0,01798","-0,0215","0,0064","0,20484","0,37716","289","-0,0462","16575","3","25","0,08651","0,12","0,01038","0,83","7","0,43","44460","8","5525","3149,25","0","253","0 - 253","25","39","36,14","43,25","1131,74","135,81","0,39583","3","3713,972024","0,32779","0,02053","3622,06","226,84","4,7","0","0","11050","383801","449411,25","65610,25","","0,5","0,83","8,50963282","0","113,993741","422,5309524","160,1876978","0","1517","0","1491,75","","0","0","8","0","44460","0","0","50,99","1223","296,25","68","2","0","1","1","11050","0","5525","5525","2","2","0","1","0","0","0","2","0","1","0","0","0","1","0","1","0","0","0",""
"2026-06-28","737732125","46201|0737732125","626608537","0","27","5","4670","298","1897,13","0","","58","13","13","92819","3","0","0","0","0","0","0","4670","298","1897,13","0,06381","6,37","406,24","0","0","0","0","0","0","0","0","0","0","0","0","542","97","1123,37","11,58","0,17897","2072,64","0","0","0","0","0","0","4128","201","773,76","3,85","0,04869","187,44","-0,0275","0,00971","0","0,10467","-0,0275","0,01489","0,02044","0,53798","645","0,26969","92820","13","74","0,11473","0,17568","0,02016","0,836","5,143","0,22455","21420","3","7140","5536,71","0","10","0 - 10❗️","19","5","1,94","8,12","145,93","25,64","0,36207","1","8657,6575","-0,21256","-0,23671","-16694,23","-18591,36","4,18","0","0","78540","46700","84620,4","37920,4","","1","0,836","8,54189954","0","217,1838","580,0366","1396,8952","0","4670","0","1785","","0","0","3","1","21420","0","7140","4,21","6291","18,116","301","1","0","0","1","7140","0","0","7140","11","4","0","3","2","2","1","0","0","0","0","0","1","0","0","0","0","0","1",""
"2026-06-28","790976796","46201|0790976796","633708784","6","4","1","5","0","1,87","0","","0","0","0","0","0","0","0","0","0","0","0","5","0","1,87","0","0","374","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","1,87","0","0","374","-0,0325","-0,0506","-0,0463","-0,0783","-0,0186","-0,0229","0,00005","0,9542","131","0,15929","40500","15","23","0,17557","0,65217","0,1145","0,96","8","0,36357","24300","9","2700","1718,36","0","31","0 - 31","40","3","3,88","4,6","0,12","0,08","0,09649","0","1931,904097","0,28448","0,28443","10753,34","10751,47","4,58","0","0","37800","19437","22321,2","2884,2","","0","0,96","2,34626704","0","69,70320755","198","224,8546226","0","627","0","810","","0","0","9","0","24300","0","0","4,64","1611","35,6","36","0","0","0","0","0","0","0","0","14","8","1","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"2026-06-28","809188998","46201|0809188998","633708784","0","2","1","13","0","4,31","0","","0","0","0","0","0","0","0","0","0","0","0","13","0","4,31","0","0","331,54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","4,31","0","0","331,54","-0,0325","-0,0506","-0,0463","-0,0783","-0,0186","-0,0229","0,00076","1","49","0,53125","5670","3","6","0,12245","0,5","0,06122","0,94","0,714","0,375","1890","1","1890","1181,25","0","0","0 - 0❗️","4","3","0","3,24","1,44","0,72","0,08333","0","1421,126356","0,24808","0,24732","1406,62","1402,31","4,61","0","0","5670","0","1522,8","1522,8","","0","0,94","0","0","46,09189983","138,6","199,434456","0","470","0","567","","0","0","1","0","1890","0","0","4,83","216","3,24","8","0","0","0","0","0","0","0","0","3","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"2026-06-28","809200437","46201|0809200437","633708784","0","0","0","3","0","1,05","0","","0","0","0","0","0","0","0","0","0","0","0","3","0","1,05","0","0","350","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1,05","0","0","350","-0,0325","-0,0506","-0,0463","-0,0783","-0,0186","-0,0229","0,00085","1","29","0,70588","1230","1","1","0,03448","1","0,03448","0,924","4,143","0,4","7380","6","1230","738","0","0","0 - 0❗️","14","5","0","6,06","1,05","1,05","0,0989","0","842,4357371","0,31509","0,31424","387,56","386,51","4,55","0","0","1230","0","1551,36","1551,36","","0","0,924","0","0","29,80442231","90,2","97,43131474","0","256","0","369","","0","0","6","1","7380","0","1230","1,58","803","6,064","3","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"2026-06-28","809204609","46201|0809204609","633708784","0","0","0","36","0","13,75","0","","0","0","0","0","0","0","0","0","0","0","0","36","0","13,75","0","0","381,94","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36","0","13,75","0","0","381,94","-0,0325","-0,0506","-0,0463","-0,0783","-0,0186","-0,0229","0","1","32","-0,05882","0","0","0","0","0","0","0,93","3,286","0,36","3680","2","1840","1177,6","0","0","0 - 0❗️","20","12","0","13,4","0","0","0,19018","0","1316,224669","0","0","0","-13,75","4,58","0","0","0","0","5922,8","5922,8","","0","0,93","0","0","45,4517344","134,9333333","141,8396009","0","442","0","552","","0","0","2","3","3680","0","5520","4,38","0","13,4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"2026-06-28","825055913","46201|0825055913","628722626","0","14","3","2772","120","3041,37","0","","18","3","3","10764","21","0","0","0","0","0","0","2772","120","3041,37","0,04329","25,34","1097,18","0","0","0","0","0","0","0","0","0","0","0","0","462","56","2233,93","39,89","0,12121","4835,35","0","0","0","0","0","0","2310","64","807,44","12,62","0,02771","349,54","-0,0287","-0,00371","-0,0358","0,05571","-0,0215","-0,00069","0,12109","0,53307","257","0,13216","25116","7","26","0,10117","0,26923","0,02724","0,918","8,143","0,41143","32292","9","3588","2111,79","0","153","0 - 153","22","5","18,79","6,8","434,48","116,98","0,4898","3","2322,953193","0,35258","0,23148","8855,33","5813,96","4,79","0","0","25116","139383","145577,8","6194,8","","1","0,918","2,22616404","0","84,02011429","274,3965714","82,55034286","0","911","0","968,76","","0","0","9","2","32292","0","7280","21,38","1226","159,804","116","4","0","0","4","14352","0","0","14352","7","2","1","0","2","1","1","2","0","0","0","0","1","1","0","0","0","0","1",""
"2026-06-28","825057573","46201|0825057573","628722626","0","9","3","2218","80","3042,7","0","","12","3","3","11100","20","0","0","0","0","0","0","2218","80","3042,7","0,03607","38,03","1371,82","0","0","0","0","0","0","0","0","0","0","0","0","573","44","2526,71","57,43","0,07679","4409,62","0","0","0","0","0","0","1645","36","515,99","14,33","0,02188","313,67","-0,0287","-0,01093","-0,0358","0,01129","-0,0215","-0,00652","0,09137","0,49686","159","-0,29333","33300","9","17","0,10692","0,52941","0,0566","0,887","8,857","0,3975","18649,9","5","3700","2229,25","0","147","0 - 147","31","5","16,6","8,5","338,08","178,98","0,47368","3","2174,206089","0,41238","0,30958","12206,35","9163,65","4,43","0","0","29600","106869","113048,5","6179,5","","1","0,887","1,9709346","0","77,8805625","282,9619048","85,3926875","0","727","0","999","","0","1","6","1","22349,9","3700","3750","19,79","1425","155,503","76","4","0","0","4","14800","0","0","14800","8","2","0","1","4","0","1","2","0","1","0","0","1","1","0","1","0","0","1",""
"2026-06-28","852679064","46201|0852679064","723692551","19","14","2","5411","151","3040,51","0","","16","5","5","16650","10","0","0","0","0","0","0","5411","151","3040,51","0,02791","20,14","561,91","0","0","0","0","0","0","0","0","0","0","0","0","382","27","1309,99","48,52","0,07068","3429,29","0","0","0","0","0","0","5029","124","1730,52","13,96","0,02466","344,11","0","-0,04669","0","-0,05082","0","-0,00294","0,15217","0,2766","235","-0,26332","19981","6","26","0,11064","0,23077","0,02553","0,804","6,143","0,376","16649,98","5","3330,17","2078,03","1","185","0 - 185","31","7","30,12","13,08","506,75","116,94","0,42683","1","2393,026087","0,2814","0,09879","4685,38","1644,87","4,37","0","0","16650,51","201465","215709,12","14244,12","","1","0,804","2,16370032","0","61,73725714","254,6787152","86,30051429","0","1089","0","899,1459","","0","0","5","1","16649,98","0","3330","40,1","377","198,076","56","2","0","0","2","6660","0","0","6660","5","1","0","1","1","1","0","1","0","1","0","0","0","1","0","1","0","0","0",""
"2026-06-28","868533173","46201|0868533173","628722626","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0,0287","-0,047","-0,0358","-0,0655","-0,0215","-0,0284","0","1","50","0,08696","2555","1","1","0,02","1","0,02","0,857","1,143","0,38","0","0","2555","1584,1","0","423","0 - 423","4","1","370,08","1,57","0","0","0,6","1","1777,433442","0,30433","0,30433","777,57","777,57","4,82","0","0","2555","315558","316729,22","1171,22","","1","0,857","20,9349","0","52,14125","195,3966667","73,110625","0","746","0","689,85","","0","0","0","0","0","0","0","433,44","739","424,572","18","1","0","0","1","2555","0","0","2555","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1",""
"2026-06-28","876229054","46201|0876229054","628722626","0","1","1","1","0","4,5","0","","1","1","1","3440","10","0","0","0","0","0","0","1","0","4,5","0","0","4500","0","0","0","0","0","0","0","0","0","0","0","0","1","0","4,5","0","0","4500","0","0","0","0","0","0","0","0","0","0","0","0","-0,0287","-0,047","-0,0358","-0,0655","-0,0215","-0,0284","0,00131","1","55","-0,16667","3440","1","1","0,01818","1","0,01818","0,75","1","0,44","3440","1","3440","1926,4","0","312","0 - 312","5","1","312","2,25","4,5","4,5","0,9","0","2393,727195","0,30415","0,30284","1046,27","1041,77","5","0","0","3440","297336","299480,25","2144,25","","0","0,75","34,7031","0","60,902","263,0780952","153,244","0","953","0","928,8","","0","0","1","0","3440","0","0","419","503","314,25","22","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"2026-06-28","961215652","46201|0961215652","633708784","0","6","2","10","0","4,82","0","","0","0","0","0","0","0","0","0","0","0","0","10","0","4,82","0","0","482","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","4,82","0","0","482","-0,0325","-0,0506","-0,0463","-0,0783","-0,0186","-0,0229","0,00029","1","86","0,21127","16500","5","11","0,12791","0,45455","0,05814","0,948","7,286","0,342","6600","2","3300","2171,4","0","7","0 - 7❗️","29","4","0,96","5,51","0,96","0,44","0,20183","0","2399,869764","0,27277","0,27247","4500,65","4495,83","4,5","0","0","16500","5740","10258,2","4518,2","","1","0,948","0,75021408","0","79,24994129","242","267,8696086","0","820","0","990","","0","0","2","0","6600","0","0","1,81","1011","12,508","30","1","0","0","1","3300","0","0","3300","5","2","0","1","2","0","0","0","0","1","0","0","0","0","0","1","0","0","0",""
"2026-06-28","977724714","46201|0977724714","706795104","0","8","0","11","0","4,42","0","","1","0","0","0","0","0","0","0","0","0","0","11","0","4,42","0","0","401,82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","4,42","0","0","401,82","-0,0201","-0,0414","-0,0197","-0,0565","-0,0205","-0,0263","0,00051","1","517","2,64085","8740","1","29","0,05609","0,03448","0,00193","0,85","5,571","0,2","35150","4","8740","6992","1","2","0 - 2❗️","25","13","0,36","16,75","4,42","0,15","0,09091","0","6401,669467","0,26754","0,26704","2338,33","2333,91","4,82","0","0","8740","4400","41250","36850","","0","0,85","0,5417928","0","265,2043269","732,4952381","931,028109","0","2200","0","2272,4","","0","0","4","2","35150","0","17670","3,96","38749","18,75","75","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"2026-06-28","1000761784","46201|1000761784","706795104","1","16","5","546","7","164,65","0","","3","11","11","80300","1","0","0","0","0","0","0","546","7","164,65","0,01282","23,52","301,56","0","0","0","0","0","0","0","0","0","0","0","0","6","1","23,19","23,19","0,16667","3865","0","0","0","0","0","0","540","6","141,46","23,58","0,01111","261,96","-0,0201","-0,02858","-0,0197","0,11017","-0,0205","-0,01519","0,00068","0,99366","1261","-0,0133","240900","33","115","0,0912","0,28696","0,02617","0,856","62,714","0,25467","331200,09","45","7300","5440,91","1","334","0 - 321","260","56","5,33","93,44","4,99","1,43","0,19672","15","5893,472042","0,19267","0,19192","42195,78","42031,13","4,64","0","0","218999,94","718100","918996","200896","","0,947","0,856","0,58923683","0","222,5183004","569,9999905","1052,364514","0","2150","0","1898","","0","0","45","8","331200,09","0","59700","7,96","41228","427,44","155","19","1","0","18","138699,94","7300","0","131399,94","30","6","1","5","1","5","10","6","0","5","0","0","10","1","0","1","0","0","1",""
"2026-06-28","1000761785","46201|1000761785","706795104","13","10","4","1260","7","334,3","0","","2","7","7","54600","10","0","0","0","0","0","0","1260","7","334,3","0,00556","47,76","265,32","0","0","0","0","0","0","0","0","0","0","0","0","3","0","7,41","0","0","2470","0","0","0","0","0","0","1257","7","326,89","46,7","0,00557","260,06","-0,0201","-0,03584","-0,0197","-0,0565","-0,0205","-0,02073","0,00148","0,98806","1675","-0,15914","226200","29","153","0,09134","0,18954","0,01731","0,835","57,429","0,21185","383103,04","49","7800","6147,57","1","75","0 - 75","199","94","1,31","126,84","11,53","2,18","0,27907","6","6025,848134","0,22746","0,22574","44353,8","44019,5","4,22","0","0","195000","161250","433956","272706","","0,889","0,835","0,24957334","0","231,5530526","644,0311429","972,0143649","0","2150","0","2028","","0","0","49","8","383103,04","0","63000","4,21","63746","201,835","123","9","1","0","8","70200","7800","0","62400","25","5","1","5","0","9","7","2","0","1","0","1","3","0,4","0","0,2","0","0,11111","0,42857",""
"2026-06-28","1047404714","46201|1047404714","706795104","0","1","0","5","0","2,5","0","","0","0","0","0","0","0","0","0","0","0","0","5","0","2,5","0","0","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","2,5","0","0","500","-0,0201","-0,0414","-0,0197","-0,0565","-0,0205","-0,0263","0,00014","1","211","1,15306","18270","2","10","0,04739","0,2","0,00948","0,846","4,714","0,25","45675","5","9135","6851,25","1","2","0 - 2❗️","23","19","0,42","22,54","1,25","0,25","0,21918","1","8003,273174","0,12389","0,12375","2263,45","2260,95","4,78","0","0","18270","4900","60123","55223","","1","0,846","0,00869022","0","280,1561395","717,75","1427,899744","0","2450","0","3127,4586","","0","0","5","2","45675","0","18270","6,15","38488","24,542","26","1","0","0","1","9135","0","0","9135","2","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0",""
"2026-06-29","291309584","46202|0291309584","900724314","0","0","0","1","0","0,5","0","","0","0","0","0","0","0","0","0","0","0","0","1","0","0,5","0","0","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0,5","0","0","500","-0,0287","-0,047","-0,0358","-0,0655","-0,0215","-0,0284","0","1","8","-0,6","0","0","0","0","0","0","0,85","0,429","0,37","0","0","2345","1477,35","0","104","0 - 104","1","0","242,42","0,15","0","0","0,5","0","1715,059583","0","0","0","-0,5","4,72","0","0","0","77584","77695,9","111,9","","0","0,85","23,66244","0","56,76333333","179,3366667","76,14714286","0","746","0","633,15","","0","0","0","0","0","0","0","285,62","117","104,15","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"2026-06-29","495306951","46202|0495306951","628722626","0","4","2","450","32","1851,78","0","","3","1","1","3735","22","0","0","0","0","0","0","450","32","1851,78","0,07111","57,87","4115,07","0","0","0","0","0","0","0","0","0","0","0","0","351","32","1793,67","56,05","0,09117","5110,17","0","0","0","0","0","0","99","0","58,11","0","0","586,97","-0,0287","0,02411","-0,0358","0,02567","-0,0215","-0,0284","0,2479","0,72414","116","0,61111","7470","2","6","0,05172","0,33333","0,01724","0,791","2,286","0,44","11238,34","3","3735","2091,6","0","64","0 - 64","12","1","28","3,51","925,89","308,63","0,33333","1","2693,214025","0,27893","-0,21687","1041,79","-809,99","4,83","0","0","3735","76096","80269,39","4173,39","","0","0,791","3,85098","0","82,14263158","285,6385714","124,1318421","0","1189","0","1008,45","","0","0","3","0","11238,34","0","0","37,33","1228","67,508","67","1","0","1","0","3735","0","3735","0","1","0","0","1","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0",""
"2026-06-29","608526752","46202|0608526752","626608537","0","29","3","4004","284","2133,51","0","","49","6","6","42300","4","0","0","0","0","0","0","4004","284","2133,51","0,07093","7,51","532,84","0","0","0","0","0","0","0","0","0","0","0","0","744","128","1331,55","10,4","0,17204","1789,72","0","0","0","0","0","0","3260","156","801,96","5,14","0,04785","246","-0,0275","0,01683","0","0,09774","-0,0275","0,01405","0,06053","0,39186","467","-0,27372","35250","5","61","0,13062","0,08197","0,01071","0,835","5,429","0,26","28200","4","7050","5217","0","68","0 - 68","23","8","12,53","11,8","426,7","34,98","0,34615","1","7989,091997","-0,1332","-0,20886","-3756,37","-5889,88","4,53","0","0","28200","264180","310023","45843","","0","0,835","60,74634216","0","241,9488889","553,9285714","1484,968194","0","3885","0","1762,5","","0","1","5","1","35250","7050","7050","17,6","6078","79,795","168","0","0","0","0","0","0","0","0","4","1","1","1","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0",""
"2026-06-29","718415270","46202|0718415270","628722626","1","5","2","3754","154","2338,65","0","","20","3","3","16575","16","0","0","0","0","0","0","3754","154","2338,65","0,04102","15,19","622,98","0","0","0","0","0","0","0","0","0","0","0","0","358","26","1462,33","56,24","0,07263","4084,72","0","0","0","0","0","0","3396","128","876,32","6,85","0,03769","258,04","-0,0287","-0,00598","-0,0358","0,00713","-0,0215","0,00929","0,07055","0,47811","297","0,02768","33150","6","31","0,10438","0,19355","0,0202","0,823","7","0,4375","11050","2","5525","3107,81","0","252","0 - 252","23","41","36","45,07","389,78","75,44","0,4382","2","3715,679756","0,32748","0,22166","7237,28","4898,63","4,7","0","0","22100","382284","450655,19","68371,19","","0","0,823","8,435232","0","115,4392143","422,5309524","160,5243571","0","1517","0","1491,75","","0","1","3","1","16575","5525","5590","51,57","1777","297,071","71","1","1","0","0","5525","5525","0","0","4","1","0","0","0","2","1","1","0","0","0","0","1","1","0","0","0","0","1",""
